X Values	Y Values
-0.560475646552213	2.19881034888372
-0.23017748948328	1.31241297643351
1.55870831414912	-0.265145056696353
0.070508391424576	0.54319405923209
0.129287735160946	-0.41433994791886
1.71506498688328	-0.476246894615578
0.460916205989202	-0.788602837850243
-1.26506123460653	-0.594617267459511
-0.686852851893526	1.65090746733669
-0.445661970099958	-0.0540281250854405
1.22408179743946	0.119245236427584
0.359813827057364	0.243687429599092
0.400771450594052	1.23247587848534
0.11068271594512	-0.51606383094478
-0.555841134754075	-0.992507150392037
1.78691313680308	1.67569693240319
0.497850478229239	-0.441163216905286
-1.96661715662964	-0.723065969939874
0.701355901563686	-1.23627311888329
-0.472791407727934	-1.2847157223178
-1.06782370598685	-0.573973479297987
-0.217974914658295	0.617985817166529
-1.02600444830724	1.10984813892972
-0.72889122929114	0.707588353835588
-0.625039267849257	-0.363657297095253
-1.68669331074241	0.0597499373846007
0.837787044494525	-0.70459646368007
0.153373117836515	-0.71721816157401
-1.13813693701195	0.88465049897692
1.25381492106993	-1.01559257860354
0.426464221476814	1.95529396549246
-0.295071482992271	-0.0903195939658516
0.895125661045022	0.214538826629216
0.878133487533042	-0.738527704739573
0.821581081637487	-0.57438868976327
0.688640254100091	-1.31701613230524
0.553917653537589	-0.182925388372727
-0.0619117105767217	0.418982404924464
-0.305962663739917	0.32430434416138
-0.380471001012383	-0.781536487054751
-0.694706978920513	-0.788621970854002
-0.207917278019599	-0.502198718342861
-1.26539635156826	1.49606066984635
2.16895596533851	-1.13730362066574
1.20796199830499	-0.179051594380198
-1.12310858320335	1.90236182167893
-0.402884835299076	-0.100974885328808
-0.466655353623219	-1.35984070382139
0.779965118336318	-0.664769435274062
-0.0833690664718293	0.485459978904878
0.253318513994755	-0.375602871669773
-0.028546755348703	-0.561876363549783
-0.0428704572913161	-0.343917234128459
1.36860228401446	0.0904966471392212
-0.225770985659268	1.59850877114583
1.51647060442954	-0.088565112138884
-1.54875280423022	1.08079949615152
0.584613749636069	0.630754115650567
0.123854243844614	-0.113639895506141
0.215941568743973	-1.5329020028906
0.379639482759882	-0.52111731755252
-0.502323453109302	-0.489870453138474
-0.33320738366942	0.0471544327615272
-1.01857538310709	1.30019867766682
-1.07179122647558	2.29307897383109
0.303528641404258	1.54758105898377
0.448209778629426	-0.133150964328944
0.0530042267305041	-1.75652739555764
0.922267467879738	-0.388779864071743
2.05008468562714	0.0892072230732945
-0.491031166056535	0.845013004067436
-2.30916887564081	0.962527968484271
1.00573852446226	0.684309429416465
-0.709200762582393	-1.39527434979947
-0.688008616467358	0.849643045633355
1.0255713696967	-0.446557216427222
-0.284773007051009	0.174802700161256
-1.22071771225454	0.0745511771737346
0.18130347974915	0.428166764970505
-0.138891362439045	0.0246749828261399
0.00576418589988693	-1.66747509758566
0.38528040112633	0.736495964773442
-0.370660031792409	0.386026568349676
0.644376548518833	-0.265651625278222
-0.220486561818751	0.118144511046681
0.331781963915697	0.134038645368463
1.09683901314935	0.221019468561002
0.435181490833803	1.64084616597749
-0.325931585531227	-0.219050378933476
1.14880761845109	0.168065383884658
0.993503855962119	1.16838387306909
0.54839695950807	1.05418102337692
0.238731735111441	1.14526311038036
-0.627906076039371	-0.577468001059557
1.36065244853001	2.00248273029283
-0.600259587147127	0.066700870930183
2.18733299301658	1.86685184470686
1.53261062618519	-1.35090268603071
-0.235700359100477	0.0209835863542375
-1.02642090030678	1.24991457096922
-0.710406563699301	-0.715242187222796
0.25688370915653	-0.752688968217742
-0.246691878462374	-0.938538703606894
-0.347542599397733	-1.05251327933874
-0.951618567265016	-0.437159533180399
-0.0450277248089203	0.331179172958982
-0.784904469457076	-2.01421049792072
-1.66794193658814	0.211980433372292
-0.380226520287762	1.23667504641657
0.918996609060766	2.03757401824044
-0.575346962608392	1.30117599220059
0.607964322225033	0.756774763795962
-1.61788270828916	-1.72673039911433
-0.0555619655245394	-0.601506708006782
0.519407203943462	-0.352046456582617
0.301153362166714	0.703523902756894
0.105676194148943	-0.105671334003774
-0.640706008305376	-1.25864862806017
-0.849704346033582	1.68443570809411
-1.02412879060491	0.911391291795963
0.117646597100126	0.237430272491026
-0.947474614184802	1.21810861032581
-0.490557443700668	-1.33877428723497
-0.256092192198247	0.6608202977898
1.84386200523221	-0.522912376313422
-0.651949901695459	0.683745521850712
0.235386572284857	-0.0608219546600742
0.0779608495637108	0.632960713031451
-0.961856634130129	1.33551761505939
-0.0713080861235987	0.00729009031689879
1.44455085842335	1.01755863695209
0.451504053079215	-1.18843403514798
0.0412329219929399	-0.721604440436015
-0.422496832339625	1.51921771138818
-2.05324722154052	0.377387973023929
1.13133721341418	-2.05222282043373
-1.46064007092482	-1.36403745208238
0.739947510877334	-0.200781015589121
1.90910356921748	0.865779404334488
-1.4438931609718	-0.101883255715222
0.701784335374711	0.624187472020653
-0.262197489402468	0.959005377787825
-1.57214415914549	1.67105482886294
-1.51466765378175	0.0560167332749619
-1.60153617357459	-0.051981906180899
-0.530906522170303	-1.75323735914227
-1.4617555849959	0.0993275940878275
0.687916772975828	-0.571850057895563
2.10010894052567	-0.974009582804091
-1.28703047603518	-0.17990623104754
0.787738847475178	1.01494317274366
0.76904224100091	-1.99274848868858
0.332202578950118	-0.427279287205429
-1.00837660827701	0.116637283582706
-0.119452606630659	-0.893207570054953
-0.280395335170247	0.333902942499225
0.56298953322048	0.411429920615731
-0.372438756103829	-0.0330361592759917
0.976973386685621	-2.46589819376003
-0.374580857767014	2.57145814586664
1.05271146557933	-0.205299257468199
-1.04917700666607	0.65119328158767
-1.26015524475811	0.273766491036548
3.2410399349424	1.02467323481835
-0.416857588160432	0.817659446374088
0.298227591540715	-0.209793171228509
0.636569674033849	0.378167772208507
-0.483780625708744	-0.945408831123893
0.516862044313609	0.856923010899318
0.368964527385086	-0.461038338884354
-0.215380507641693	2.41677335378821
0.0652930335253153	-1.65104889568819
-0.034067253738464	-0.463987242966015
2.12845189901618	0.825379862759242
-0.741336096272828	0.510132546878663
-1.09599626707466	-0.589481038515
0.0377883991710788	-0.996780742207522
0.310480749443137	0.144475704710697
0.436523478910183	-0.0143074131669134
-0.458365332711106	-1.79028123726406
-1.06332613397119	0.034551067133851
1.26318517608949	0.190230315692457
-0.349650387953555	0.174726396981842
-0.865512862653374	-1.05501704260268
-0.236279568941097	0.476133278302629
-0.197175894348552	1.37857013695924
1.10992028971364	0.456236403179813
0.0847372921971965	-1.13558847037434
0.754053785184521	-0.435645469691905
-0.499292017172261	0.346103619553607
0.214445309581601	-0.647045631318269
-0.324685911490835	-2.15764633501528
0.0945835281735714	0.884250820028209
-0.895363357977542	-0.829477611624518
-1.31080153332797	-0.573560270768283
1.99721338474797	1.50390060900454
0.600708823672418	-0.774144929605405
-1.25127136162494	0.845731540189296
-0.611165916680421	-1.26068287881878
-1.18548008459731	-0.354542403073978
